sample_index,mcm3,ifitm2,ifitm1,cd9,ptma,zwint,snrpn,slc25a53,snap47,tecr
92707_GSM2435677_SRR5123730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435678_SRR5123731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435679_SRR5123732,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435680_SRR5123733,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435681_SRR5123734,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435682_SRR5123735,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435683_SRR5123736,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435684_SRR5123737,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435685_SRR5123738,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435686_SRR5123739,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435687_SRR5123740,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435688_SRR5123741,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435689_SRR5123742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435690_SRR5123743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435691_SRR5123744,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435692_SRR5123745,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435693_SRR5123746,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435694_SRR5123747,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435695_SRR5123748,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435696_SRR5123749,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435697_SRR5123750,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435698_SRR5123751,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435699_SRR5123752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435700_SRR5123753,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435701_SRR5123754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435702_SRR5123755,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435703_SRR5123756,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435704_SRR5123757,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435705_SRR5123758,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435706_SRR5123759,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435707_SRR5123760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435708_SRR5123761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435709_SRR5123762,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435710_SRR5123763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435711_SRR5123764,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435712_SRR5123765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435713_SRR5123766,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435714_SRR5123767,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435715_SRR5123768,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435716_SRR5123769,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435717_SRR5123770,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435718_SRR5123771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435719_SRR5123772,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435720_SRR5123773,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435721_SRR5123774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435722_SRR5123775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435724_SRR5123777,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435725_SRR5123778,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435726_SRR5123779,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435727_SRR5123780,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435728_SRR5123781,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435729_SRR5123782,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435730_SRR5123783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435731_SRR5123784,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435732_SRR5123785,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435733_SRR5123786,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435734_SRR5123787,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435735_SRR5123788,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435736_SRR5123789,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435737_SRR5123790,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435738_SRR5123791,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435739_SRR5123792,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435740_SRR5123793,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435741_SRR5123794,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435742_SRR5123795,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435743_SRR5123796,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435744_SRR5123797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435745_SRR5123798,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435746_SRR5123799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435747_SRR5123800,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435748_SRR5123801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435749_SRR5123802,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435750_SRR5123803,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435751_SRR5123804,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435752_SRR5123805,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435753_SRR5123806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435754_SRR5123807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435755_SRR5123808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435756_SRR5123809,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435757_SRR5123810,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
92707_GSM2435758_SRR5123811,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435759_SRR5123812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435760_SRR5123813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435761_SRR5123814,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
